CODIGO CIE;CODIGO INEP;ESCOLA;DIRETORIA;MUNICIPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO
921051;35921051;MARIA ISABEL NEVES BASTOS PROFA;JACAREI;ARUJA;;4,36;2,82
921063;35921063;ALZIRA FERNANDES SCUNGISQUI;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,98;2,10
921087;35921087;JACQUES YVES COUSTEAU COMANDANTE;SUZANO;SUZANO;3,51;2,00;1,83
921105;35921105;AYRTON SENNA DA SILVA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,77;2,10
921117;35921117;ANTONIO DE PADUA PASCHOAL DE GODOY PROFESSOR;MAUA;RIBEIRAO PIRES;4,78;3,97;
921129;35921129;JOAO RONCON;MAUA;RIBEIRAO PIRES;;4,33;2,22
921130;35921130;ANCHIETA PADRE;DIADEMA;DIADEMA;;3,76;2,95
921154;35921154;FERNANDO MILANO PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;4,55;3,72;2,93
921178;35921178;EDUARDO SILVA PROF;AMERICANA;SANTA BARBARA D'OESTE;;3,96;2,23
921185;35921185;FERNANDO AMOS SIRIANI DR;BRAGANCA PAULISTA;BRAGANCA PAULISTA;;3,86;2,15
921221;35921221;OCTACILIO ALVES DE ALMEIDA PROFESSOR;SAO JOSE DO RIO PRETO;SAO JOSE DO RIO PRETO;;3,50;
921257;35921257;AMALIA MARIA DOS SANTOS;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,57;1,65
921282;35921282;NAJLA JAMILE SANTOS MACHADO DE ARAUJO PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;5,28;;
921312;35921312;ALVARO SIMOES;LESTE 2;SAO PAULO;;3,30;2,14
921324;35921324;LUCAS ROSCHEL RASQUINHO;SUL 3;SAO PAULO;;3,81;2,26
921336;35921336;LAURA DA PURIFICACAO DE CASTRO MENDES PROFESSORA;GUARULHOS SUL;GUARULHOS;4,88;;
921361;35921361;ODNEI MARIA MARTINS SANTURBANO PROFESSORA;SANTO ANDRE;SANTO ANDRE;;3,80;
921373;35921373;MARIA APARECIDA MASCHIETTO OKAZAKI PROFESSORA;BAURU;BAURU;;2,63;1,90
921385;35921385;ELISIO DE OLIVEIRA NEVES VEREADOR;GUARULHOS NORTE;GUARULHOS;;3,95;2,85
921397;35921397;AUGUSTO DE OLIVEIRA JORDAO PROFESSOR;DIADEMA;DIADEMA;;3,65;2,66
921415;35921415;ALVARO TRINDADE DE OLIVEIRA PROFESSOR;MAUA;RIBEIRAO PIRES;6,59;;
921427;35921427;NATALINO FIDENCIO PROFESSOR;CARAPICUIBA;CARAPICUIBA;;2,97;2,24
921439;35921439;PAULO DA COSTA PAN CHACON PROFESSOR;ITAPEVI;ITAPEVI;;2,22;1,56
921440;35921440;GIUSEPPE ANGELO BERTOLLI PADRE;ITAPEVI;JANDIRA;;3,10;2,38
921464;35921464;CONJUNTO HABITACIONAL CARRAOZINHO;LESTE 3;SAO PAULO;4,05;;
921476;35921476;CIDADE SOIMCO II;GUARULHOS SUL;GUARULHOS;;2,96;1,84
921497;35921497;DULCE MARIA SAMPAIO PROFESSORA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,69;1,64
921518;35921518;JOSE CAMILO DE ANDRADE;SUZANO;SUZANO;4,01;2,54;
921543;35921543;NELSON MONTEIRO PALMA PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,12;2,37
921567;35921567;WILSON CAMARGO PROF;AMERICANA;AMERICANA;;3,12;2,53
921579;35921579;FRANCA FRANCHI PROFA;MOGI MIRIM;SERRA NEGRA;6,84;4,96;3,98
921701;35921701;CONJUNTO HABITACIONAL NATAL MERLI;SAO JOAO DA BOA VISTA;SAO JOSE DO RIO PARDO;3,97;;
921725;35921725;SYLVIO JOSE MARCONDES COELHO PROF;GUARATINGUETA;GUARATINGUETA;;2,61;1,82
921737;35921737;JOAO CARLOS DO ROSARIO LOPES;SANTOS;BERTIOGA;;2,40;2,23
921749;35921749;PRAIA DE BORACEIA;SANTOS;BERTIOGA;;2,86;2,56
921750;35921750;MARIA ELISA DE OLIVEIRA PROFA;ITAPETININGA;SAO MIGUEL ARCANJO;;4,27;3,07
921804;35921804;FRANCISCO RIGOLIN PADRE;ITU;SALTO;5,73;3,76;2,15
921836;35921836;SONIA APARECIDA MAXIMIANO BUENO PROFA;MOGI MIRIM;MOGI GUACU;;5,58;
921920;35921920;FRANCISCO PESSOA;PRESIDENTE PRUDENTE;PRESIDENTE PRUDENTE;;3,59;1,96
921944;35921944;JOAO BAPTISTA NEGRAO FILHO PROFESSOR;LIMEIRA;RIO CLARO;;3,09;2,84
921981;35921981;BENTO DA SILVA CESAR PROFESSOR;SAO CARLOS;SAO CARLOS;6,21;3,80;
922018;35922018;MARCIA HELENA BARBOSA LINO PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;;2,64
922024;35922024;NAZIRA NAGIB JORGE MURAD RODRIGUES PROFESSORA;SOROCABA;SOROCABA;6,32;;
922031;35922031;BEATHRIS CAIXEIRO DEL CISTIA PROFESSORA;SOROCABA;SOROCABA;;3,33;2,59
922092;35922092;SALVADOR LIGABUE PROFESSOR;NORTE 1;SAO PAULO;2,84;;
922109;35922109;ANGELA SUELI PONTES DIAS PROFESSORA;SUZANO;FERRAZ DE VASCONCELOS;;2,98;1,90
922146;35922146;HAYDEE HIDALGO PROFESSORA;LESTE 3;SAO PAULO;;3,07;2,17
922171;35922171;CIDADE SERODIO;GUARULHOS NORTE;GUARULHOS;;3,78;
922183;35922183;SEBASTIANA PAIE RODELLA PROFA;AMERICANA;AMERICANA;;3,03;1,59
922249;35922249;OSCAR BLOIS;NORTE 1;SAO PAULO;;2,68;2,09
922250;35922250;GIANFRANCESCO S B M GUARNIERI;CENTRO;SAO PAULO;5,30;;
922304;35922304;MARIA CRISTINA MONTORA SIMOES PROFESSORA;TABOAO DA SERRA;EMBU DAS ARTES;5,62;;
922353;35922353;HENRIQUE NICOPELLI MONSENHOR;AMERICANA;SANTA BARBARA D'OESTE;;5,19;
922365;35922365;ALICE MARQUES DA SILVA ROCHA;ANDRADINA;ANDRADINA;;3,90;2,34
922420;35922420;ADIWALDE DE OLIVEIRA COELHO PROFESSOR;CAMPINAS LESTE;CAMPINAS;5,35;;
922432;35922432;CONCEICAO RIBEIRO PROFESSORA;CAMPINAS OESTE;CAMPINAS;5,36;;
922444;35922444;JOSE CARLOS DONADELI PANICE PROF;FRANCA;FRANCA;5,85;;
922481;35922481;ESTHER MAURINO RODRIGUES PROFA;ITU;PORTO FELIZ;;;2,38
922511;35922511;AURORA FERRAZ VIANNA DOS SANTOS PROFESSORA DONA;JABOTICABAL;JABOTICABAL;;1,92;2,36
922547;35922547;ODECIO LUCKE PROFESSOR;LIMEIRA;CORDEIROPOLIS;;3,88;2,44
922559;35922559;FAZENDA SAO BENTO;MIRANTE DO PARANAPANEMA;MIRANTE DO PARANAPANEMA;5,31;3,05;2,39
922584;35922584;MARIA APARECIDA LOPES PROFA;ADAMANTINA;OSVALDO CRUZ;;3,03;1,90
922614;35922614;ANTONIO APPARECIDO FALCAO PROFESSOR;PINDAMONHANGABA;PINDAMONHANGABA;;3,69;2,67
922626;35922626;JOSE AYLTON FALCAO PROFESSOR;PINDAMONHANGABA;PINDAMONHANGABA;;3,42;2,40
922663;35922663;HIROSHI SHIRASSU SHIRUCA PROFESSOR;SANTO ANASTACIO;PRESIDENTE VENCESLAU;;3,57;
922687;35922687;JARDIM DAS ROSAS;RIBEIRAO PRETO;SERRANA;;2,60;1,76
922717;35922717;EDITH SILVEIRA DALMASO PROFESSORA;SERTAOZINHO;SERTAOZINHO;;3,99;3,08
922742;35922742;ROBERTO PASCHOALICK PROFESSOR;SOROCABA;SOROCABA;;2,69;2,69
922754;35922754;SARAH SALVESTRO PROFESSORA;SOROCABA;SOROCABA;;3,27;2,14
922766;35922766;VICTORIA MARCON BELLUCCI PROFA;ITU;CERQUILHO;;;2,43
922821;35922821;MARIA CELESTE PEREIRA LEITE;SANTOS;BERTIOGA;;3,67;
922857;35922857;NILCE CONCEICAO DE LIMA PROFESSORA;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;3,57;2,25
922894;35922894;SAPOPEMBA;LESTE 4;SAO PAULO;;3,64;2,68
922900;35922900;JARDIM WILMA FLOR;LESTE 3;SAO PAULO;3,90;3,26;2,35
922912;35922912;COHAB INACIO MONTEIRO III;LESTE 3;SAO PAULO;;;4,36
922924;35922924;MARCO ANTONIO PRUDENTE DE TOLEDO PROFESSOR;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,89;
922959;35922959;SONIA APARECIDA BATAGLIA CARDOSO PROFA;AMERICANA;SANTA BARBARA D'OESTE;;;3,67
922961;35922961;LUZIA BARUQUE KIRCHE PROFA;AMERICANA;SANTA BARBARA D'OESTE;;2,87;2,56
922973;35922973;SERGIO PEDRO SPERANZA PROF;ARARAQUARA;ARARAQUARA;4,30;2,37;2,25
922985;35922985;ANTONIO DA COSTA SANTOS PREFEITO;CAMPINAS OESTE;CAMPINAS;;3,45;1,87
923000;35923000;EDSON VIANEI ALVES PROF;MARILIA;MARILIA;;;3,44
923023;35923023;NICIA FABIOLA ZANUTTO GIRALDI PROFESSORA;SERTAOZINHO;SERTAOZINHO;;4,34;3,79
923035;35923035;DEOCLES VIEIRA DE CAMARGO PROF;ITAPETININGA;TATUI;;3,63;3,01
923047;35923047;VILA BELA;LESTE 3;SAO PAULO;;3,00;1,89
923059;35923059;LEDA GUIMARAES NATAL;SUL 3;SAO PAULO;;3,91;2,21
923060;35923060;CID BOUCAULT PROFESSOR;MOGI DAS CRUZES;MOGI DAS CRUZES;;;1,82
923072;35923072;ISABEL FERREIRA DA SILVA PROFESSORA BELINHA;MOGI DAS CRUZES;MOGI DAS CRUZES;;2,29;1,54
923096;35923096;PAULO FREIRE EDUCADOR;OSASCO;OSASCO;;2,83;1,83
923114;35923114;JARDIM DAS ROSAS;CAIEIRAS;FRANCISCO MORATO;;2,85;1,86
923138;35923138;ALFRIED THEODOR WEISZFLOG;CAIEIRAS;CAIEIRAS;;3,50;3,05
923148;35923148;MIGUEL REALE PROFESSOR;DIADEMA;DIADEMA;;3,60;2,65
923151;35923151;JOSE FERNANDO ABBUD PROFESSOR;DIADEMA;DIADEMA;;3,72;2,92
923163;35923163;ANECONDES ALVES FERREIRA;DIADEMA;DIADEMA;;3,18;2,58
923175;35923175;JOAO LUIZ DE GODOY MOREIRA PROFESSOR;GUARULHOS NORTE;GUARULHOS;;3,35;2,15
923187;35923187;MARIO BOMBASSEI FILHO PROFESSOR;GUARULHOS NORTE;GUARULHOS;;;1,78
923199;35923199;LINDAMIL BARBOSA DE OLIVEIRA PROFESSORA;GUARULHOS SUL;GUARULHOS;;3,08;2,07
923205;35923205;EDIR PAULINO ALBUQUERQUE PROFA;JACAREI;ARUJA;;3,16;1,82
923217;35923217;HELENA LOUREIRO ROSSI PROFESSORA;ITAQUAQUECETUBA;POA;;3,03;2,44
923229;35923229;JARDIM ORATORIO;MAUA;MAUA;;2,71;2,04
923254;35923254;JAIR TOLEDO XAVIER PROFESSOR;NORTE 1;SAO PAULO;;3,49;2,09
923266;35923266;JARDIM IGUATEMI;LESTE 3;SAO PAULO;;3,90;2,50
923278;35923278;SILVANA EVANGELISTA PROFESSORA;LESTE 3;SAO PAULO;;2,12;1,79
923285;35923285;NANCY DE OLIVEIRA FIDALGO PROFA;LESTE 2;SAO PAULO;4,53;2,05;1,33
923291;35923291;CONJUNTO HABITACIONAL PARQUE DOURADO II;SUZANO;FERRAZ DE VASCONCELOS;;3,02;2,66
923308;35923308;NATERCIA CREMM DE MORAES PEDRO PROFESSORA;ITAPECERICA DA SERRA;ITAPECERICA DA SERRA;;3,33;2,54
923312;35923312;VERA LUCIA LEITE DA COSTA PROFESSORA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,47;1,21
923321;35923321;CLOVIS DA SILVA ALVES PROFESSOR;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,14;2,01
923333;35923333;JOSEPHA PINTO CHIAVELLI PROFESSORA;ITAPEVI;JANDIRA;;3,50;2,23
923345;35923345;JARDIM DA LUZ;TABOAO DA SERRA;EMBU DAS ARTES;;1,78;1,87
923357;35923357;LYDIA KITZ MOREIRA;GUARULHOS NORTE;GUARULHOS;;3,10;2,13
923369;35923369;ANTONIO LUCAS;MAUA;RIO GRANDE DA SERRA;6,01;4,12;3,29
923370;35923370;16 DE JULHO;SANTO ANDRE;SANTO ANDRE;;3,88;3,09
923382;35923382;ANTONIO SALES OLIVEIRA PROFESSOR;BIRIGUI;BIRIGUI;;3,33;2,21
923394;35923394;PROFESSORA MARIA  HELENA ANTONIO CARDOSO;CAMPINAS OESTE;CAMPINAS;;2,48;2,14
923400;35923400;MARIA EXPEDITA SILVA PROFESSORA;MAUA;MAUA;;3,02;1,94
923424;35923424;CARMINA MENDES SERODIO;GUARULHOS NORTE;GUARULHOS;;3,50;2,22
923436;35923436;ZELIA GATTAI AMADO;SUZANO;FERRAZ DE VASCONCELOS;;3,45;
923448;35923448;LUIZA HIDAKA PROFESSORA;SUZANO;SUZANO;;4,47;2,52
923459;35923459;ANDRE FRANCO MONTORO GOVERNADOR;CARAPICUIBA;CARAPICUIBA;;3,34;2,44
923461;35923461;HEITOR VILLA LOBOS MAESTRO;SUL 3;SAO PAULO;;3,56;2,26
923473;35923473;CARAN APPARECIDO GONCALVES PROFESSOR;SUL 2;SAO PAULO;;4,07;3,26
923485;35923485;MARIO COVAS JUNIOR GOVERNADOR;SAO VICENTE;SAO VICENTE;4,95;4,04;2,33
923497;35923497;EMANOEL ALVES DE ARAUJO ARTISTA PLASTICO;SUL 1;SAO PAULO;;3,28;2,75
923503;35923503;DOGIVAL BARROS GOMES PROFESSOR;SUL 1;SAO PAULO;;2,88;1,97
923515;35923515;MIGUEL HIDALGO;LESTE 2;SAO PAULO;4,09;;
923527;35923527;LUCIANE DO ESPIRITO SANTO PROFA;LESTE 2;SAO PAULO;;;3,55
923539;35923539;AMADOR DOS SANTOS FERNANDES PROF;LESTE 2;SAO PAULO;;3,30;
923540;35923540;GIORGIO GAGLIANI CAPUTO PADRE;LESTE 2;SAO PAULO;5,00;;
923552;35923552;ZENAIDE AVELINO MAIA PROFESSORA;SUL 2;SAO PAULO;4,96;;
923564;35923564;HEIDI ALVES LAZZARINI;SUL 2;SAO PAULO;4,26;;
923576;35923576;MARIA DO CARMO CAMPOS FERREIRA DONA;SUL 2;SAO PAULO;4,50;;
923588;35923588;MARIA DE LOURDES VIEIRA;LESTE 2;SAO PAULO;;3,68;2,41
923597;35923597;WILSON RACHID;LESTE 2;SAO PAULO;;;2,60
923606;35923606;LUIZ SERGIO CLAUDINO DOS SANTOS DEPUTADO;NORTE 1;SAO PAULO;3,40;;
923618;35923618;EULICE SILVIO MENDONCA DA SILVA PROFESSORA;NORTE 1;SAO PAULO;4,64;;
923624;35923624;PARQUE ANHANGUERA;NORTE 1;SAO PAULO;;3,41;2,45
923631;35923631;APARECIDO ROBERTO TONELLOTTI PROFESSOR;CAIEIRAS;FRANCISCO MORATO;;3,01;1,90
923643;35923643;JOCIMARA VIEIRA DA SILVA PROFA;CAIEIRAS;FRANCO DA ROCHA;;2,89;2,10
923655;35923655;SAO JUDAS TADEU;CAMPINAS OESTE;CAMPINAS;2,14;2,95;1,28
923667;35923667;EVANDRO CAVALCANTI LINS E SILVA;SUL 3;SAO PAULO;3,87;3,40;
923679;35923679;CLARICE SEIKO IKEDA CHAGAS;SUL 3;SAO PAULO;;3,72;3,23
923709;35923709;VILA ARIZONA I;ITAQUAQUECETUBA;ITAQUAQUECETUBA;4,13;3,02;1,63
923722;35923722;VILA ERCILIA ALGARVE;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,86;2,43
923746;35923746;JARDIM ZAIRA VI;MAUA;MAUA;3,82;;
923758;35923758;JORGE AMADO ESCRITOR;TABOAO DA SERRA;EMBU DAS ARTES;;2,92;
923761;35923761;CELSO PIVA PROFESSOR;GUARULHOS NORTE;GUARULHOS;;;3,46
923771;35923771;ZILDA GRACA MARTINS DE OLIVEIRA PROFESSORA;GUARULHOS NORTE;GUARULHOS;;3,67;1,96
923783;35923783;HERNANI FURINI PROFESSOR;GUARULHOS NORTE;GUARULHOS;;3,01;2,07
923795;35923795;CELIA RIBEIRO LANDIM PROFA;LESTE 2;SAO PAULO;;;3,26
923801;35923801;VILA DIRCE II;CARAPICUIBA;CARAPICUIBA;4,08;;
923813;35923813;NAIR HIROKO KONNO HASHIMOTO PROFESSORA;SUL 1;SAO PAULO;5,07;;
923825;35923825;VILA MAGINI II;MAUA;MAUA;;3,24;1,85
923837;35923837;JARDIM CRUZEIRO;MAUA;MAUA;;3,21;2,14
923849;35923849;OLAVO LEONEL FERREIRA PROFESSOR;SUZANO;SUZANO;;3,97;
923850;35923850;ANTONIO BRASILIO MENEZES DA FONSECA PROFESSOR;SUZANO;SUZANO;;2,82;2,26
923874;35923874;ELIANA ANDRES DE ALMEIDA SOUZA PROFESSORA;ITAPEVI;ITAPEVI;;;4,23
923886;35923886;ADENILSON DOS SANTOS FRANCO PROFESSOR;TABOAO DA SERRA;TABOAO DA SERRA;;3,44;2,78
923898;35923898;SARA SANCHES RUSSO PROFESSORA;TABOAO DA SERRA;EMBU DAS ARTES;;3,35;
923904;35923904;SERGIO VIEIRA DE MELLO DIPLOMATA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,60;3,87
923916;35923916;MARCOS ANTONIO COSTA PROFESSOR;LESTE 3;SAO PAULO;3,88;2,90;1,76
923928;35923928;JARDIM ITAQUA;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,71;2,65
923936;35923936;PEQUENO CORACAO II;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,69;2,02
923941;35923941;PARQUE PIRATININGA II;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,70;2,22
923953;35923953;PARQUE PIRATININGA III;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;3,10;1,91
923977;35923977;ISAAC GRINBERG HISTORIADOR;MOGI DAS CRUZES;MOGI DAS CRUZES;;;2,42
923990;35923990;REPUBLICA DO SURINAME;LESTE 2;SAO PAULO;;3,39;2,95
924003;35924003;CLEISE MARISA SIQUEIRA PROFA;LESTE 2;SAO PAULO;;3,51;2,34
924015;35924015;JARDIM MYRNA II;SUL 3;SAO PAULO;5,12;;
924027;35924027;NEIVA DE LOURDES ANDRADE PROFESSORA;SUL 3;SAO PAULO;5,37;;
924039;35924039;CLAUDINEI GARCIA PROFESSOR;OSASCO;OSASCO;;3,35;2,47
924040;35924040;ANTONIO CARLOS DA TRINDADE;OSASCO;OSASCO;;2,97;1,81
924052;35924052;TOMIE OHTAKE;GUARULHOS NORTE;GUARULHOS;;3,68;2,33
924076;35924076;JOSE CELSO DE MELLO PROF;ITAPETININGA;TATUI;;2,80;2,08
924088;35924088;JOSE PIRES DE CARVALHO DOUTOR;AVARE;TAQUARITUBA;;3,61;2,67
924106;35924106;DULCE ESMERALDA BASILE FERREIRA PROFESSORA;SOROCABA;SOROCABA;;2,92;2,15
924118;35924118;ROSA MARIA MADEIRA MARQUES FREIRE PROFA;ITU;ITU;;2,19;1,23
924124;35924124;BENE TEIXEIRA DA FONSECA DO AMARAL GURGEL PROFA;ITU;ITU;;3,19;1,84
924131;35924131;EUZEBIO ANTONIO RODRIGUES PROFESSOR;SUMARE;HORTOLANDIA;;3,12;1,80
924143;35924143;EVILAZIO DE GOES VIEIRA;VOTORANTIM;VOTORANTIM;;3,90;2,87
924167;35924167;PARQUE CENTO E VINTE II;CAIEIRAS;FRANCISCO MORATO;;3,37;2,32
924192;35924192;ROSA MARIA DE SOUZA PROFESSORA;MOGI DAS CRUZES;SALESOPOLIS;;4,04;
924209;35924209;IVO BANDONI PROF;LESTE 4;SAO PAULO;5,52;;
924210;35924210;TEREZA DELTA;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;4,43;
924246;35924246;REPUBLICA DO HAITI;LESTE 1;SAO PAULO;4,60;3,98;
924258;35924258;PARQUE ECOLOGICO;LESTE 1;SAO PAULO;3,82;3,50;1,95
924271;35924271;SOLON BORGES DOS REIS;CENTRO OESTE;SAO PAULO;;;1,72
924283;35924283;OLIVIA ANGELA FURLANI PROFESSORA;BIRIGUI;BIRIGUI;;3,14;2,38
924295;35924295;SILVIO JOSE SECCO PROF;JACAREI;JACAREI;;3,26;1,78
924301;35924301;PORTAL DA JUREIA;SAO VICENTE;PERUIBE;;3,70;
924313;35924313;LAERCIO SURIM;SAO ROQUE;VARGEM GRANDE PAULISTA;;3,24;2,16
924325;35924325;DIRCE LEOPOLDINA CINTRA VILLAS BOAS PROFESSORA;PINDAMONHANGABA;PINDAMONHANGABA;;3,57;1,80
924337;35924337;SANDRA APARECIDA DE ARAUJO PROFESSORA;AVARE;ITAI;;2,16;2,48
924349;35924349;CAMPO GRANDE II;CAMPINAS OESTE;CAMPINAS;4,71;;
924362;35924362;PREFEITO MARIO CORADIN;REGISTRO;BARRA DO TURVO;;2,27;2,01
924374;35924374;ANNETTE MARLENE FERNANDES DE MELLO IRMA;LESTE 1;SAO PAULO;4,01;2,99;1,69
924386;35924386;VIRGINIA VALERIA APARECIDA DE ALMEIDA FREITAS;NORTE 1;SAO PAULO;4,77;;
924398;35924398;JARDIM CANAA;NORTE 1;SAO PAULO;5,24;;1,88
924404;35924404;APARECIDA DE LOURDES MORAIS ARAUJO PROFESSORA;SUL 2;SAO PAULO;4,96;;
924416;35924416;RECANTO MONICA II;ITAQUAQUECETUBA;ITAQUAQUECETUBA;;2,35;1,69
924428;35924428;MAURICIO DE CASTRO;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;;3,16;2,00
924436;35924436;RODOLFO JOSE DA COSTA E SILVA;TABOAO DA SERRA;EMBU DAS ARTES;;3,34;2,72
924441;35924441;PAULO JOSE VERRESCHI RIBEIRO;GUARATINGUETA;CUNHA;;2,00;1,68
924465;35924465;IDOROTI DE SOUZA ALVAREZ;JUNDIAI;VARZEA PAULISTA;;2,80;1,55
924489;35924489;MARIA ANTONIA CHULES PRINCS;REGISTRO;ELDORADO;;2,28;2,07
924490;35924490;JOAQUIN SUAREZ;LESTE 4;SAO PAULO;;;2,22
924519;35924519;BAIRRO VARGEM GRANDE;TAUBATE;NATIVIDADE DA SERRA;;2,17;2,01
924520;35924520;THOMAZ RODRIGUES ALCKMIN;LESTE 2;SAO PAULO;5,18;;
924532;35924532;JARDIM SILVIA II;CAIEIRAS;FRANCISCO MORATO;;3,02;2,07
924544;35924544;RITA DE CASSIA DA SILVA PROFESSORA;CAMPINAS OESTE;CAMPINAS;;3,81;2,81
924556;35924556;HILDA HILST ESCRITORA;CAMPINAS OESTE;CAMPINAS;5,24;;
924568;35924568;IDALINA CALDEIRA DE SOUZA PEREIRA PROFESSORA;CAMPINAS OESTE;CAMPINAS;4,90;;
924573;35924573;RACHEL DE QUEIROZ ESCRITORA;CAMPINAS OESTE;CAMPINAS;;3,22;2,33
924581;35924581;JOSE SIMPLICIO PROF;JACAREI;JACAREI;;3,01;1,97
924593;35924593;ESTEPHANO ORLANDO PAULOVSKI PROFESSOR;REGISTRO;PARIQUERA-ACU;;3,78;2,21
924611;35924611;ARY BOCUHY PROF;ARACATUBA;ARACATUBA;;3,73;2,57
924635;35924635;BAIRRO DO EMBAUZINHO;GUARATINGUETA;CACHOEIRA PAULISTA;;1,84;1,09
924647;35924647;REPUBLICA DA NICARAGUA;LESTE 4;SAO PAULO;;2,71;2,20
924659;35924659;EUGENIA FERRAREZI NUNES;ITU;CABREUVA;;3,97;3,11
924660;35924660;PEDRO CELESTINO TONOLLI PROFESSOR;PIRASSUNUNGA;LEME;;3,50;1,90
924672;35924672;MARINALVA GIMENES COLOSSAL DA CUNHA;SUMARE;SUMARE;;3,44;3,14
924684;35924684;JARDIM ARACATI II;SUL 2;SAO PAULO;3,62;;
924696;35924696;JARDIM IRENE III;SUL 2;SAO PAULO;4,12;;
924702;35924702;SOLANGE APPARECIDA LANDEIRO AGUIAR PROFESSORA;SUL 2;SAO PAULO;4,35;;
924714;35924714;JOAO CARLOS MARTINS MAESTRO;SUL 2;SAO PAULO;4,68;;
924726;35924726;REGIANE DO CARMO MONTEIRO PROFESSORA;NORTE 1;SAO PAULO;4,92;;
924738;35924738;ANILZA PIOLI PROFESSORA;NORTE 1;SAO PAULO;;3,27;
924748;35924748;ELISIO TEIXEIRA LEITE III;NORTE 1;SAO PAULO;;3,07;
924751;35924751;LUIZA SALETTE JUNCA DE ALMEIDA PROFESSORA;NORTE 1;SAO PAULO;;3,20;
924763;35924763;REPUBLICA ARGENTINA;NORTE 1;SAO PAULO;;3,63;1,66
924787;35924787;SERGIO MURILLO RADUAN PROFESSOR;SUL 3;SAO PAULO;;2,95;2,22
924799;35924799;AYRTON SENNA DA SILVA;SUL 3;SAO PAULO;5,56;;
924805;35924805;ANTONIO CANDIDO DE MELLO E SOUZA;SUL 3;SAO PAULO;6,31;;
924829;35924829;JOAO DORIA DEPUTADO;LESTE 2;SAO PAULO;;2,71;
924830;35924830;ADELAIDE MARIA DE BARROS PROFESSORA;MOGI DAS CRUZES;MOGI DAS CRUZES;;3,02;3,42
924854;35924854;JOSE APPARECIDO MUNHOZ PROFESSOR;LIMEIRA;ARTUR NOGUEIRA;;4,75;3,45
924866;35924866;SEVERINO TAGLIARI;LIMEIRA;ARTUR NOGUEIRA;;3,26;
924878;35924878;JARDIM DANIEL DAVID HADDAD;VOTORANTIM;SALTO DE PIRAPORA;;;2,53
924885;35924885;WANDA COSTA DAHER PROFESSORA;SOROCABA;SOROCABA;;2,70;1,91
924891;35924891;ALTAIR DE FATIMA FURIGO POLETTINI PROFA DRA;MOGI MIRIM;MOGI MIRIM;;3,21;2,17
924912;35924912;MARIA DE LOURDES VILELA PROFA;JACAREI;JACAREI;;2,93;3,13
924921;35924921;CONJUNTO VIDA NOVA III;CAMPINAS OESTE;CAMPINAS;4,96;;
924933;35924933;GLORIA APARECIDA ROSA VIANA PROFESSORA;CAMPINAS OESTE;CAMPINAS;4,19;1,87;1,53
924945;35924945;RESIDENCIAL SAO JOSE;CAMPINAS OESTE;CAMPINAS;5,32;2,99;2,44
924957;35924957;MAGALI VALERIO PROFESSORA;CAMPINAS OESTE;CAMPINAS;6,62;;
924969;35924969;LYDIA ROCHA ALVES PROFA;FRANCA;FRANCA;;3,18;2,48
924982;35924982;IVANI APARECIDA QUEIROZ PEREZ PROFESSORA;SUMARE;SUMARE;3,80;;
924994;35924994;CRISTIANE CHAVES MOREIRA BRAGA PROFESSORA;SUMARE;HORTOLANDIA;;3,26;2,25
925007;35925007;PARQUE DAS NACOES;TUPA;BASTOS;;4,57;2,50
925019;35925019;MARIA APARECIDA RECHINELI MODANEZI PROFESSORA;VOTORANTIM;PILAR DO SUL;;3,73;3,76
925020;35925020;JOAQUIM JUSTINO CARREIRA;JUNDIAI;JUNDIAI;;3,63;2,37
925032;35925032;PARQUE SANTOS DUMONT;GUARULHOS NORTE;GUARULHOS;;2,11;
925044;35925044;PONTE ALTA V;GUARULHOS NORTE;GUARULHOS;;2,05;2,32
925056;35925056;MAESTRO JOAO CARLOS MARTINS;GUARULHOS NORTE;GUARULHOS;;2,20;1,82
925068;35925068;RECREIO SAO JORGE II;GUARULHOS NORTE;GUARULHOS;;2,09;1,35
925073;35925073;JARDIM SANTA LIDIA;GUARULHOS NORTE;GUARULHOS;4,61;2,97;
