CODIGO CIE;CODIGO INEP;ESCOLA;DIRETORIA;MUNICIPIO;ANOS INICIAIS;ANOS FINAIS;ENSINO MEDIO
20102;35020102;ANTONIO DE QUEIROZ PROFESSOR;LIMEIRA;LIMEIRA;7,78;5,06;4,26
20114;35020114;LAZARO DUARTE DO PATEO PROFESSOR;LIMEIRA;LIMEIRA;6,65;5,03;4,08
20126;35020126;LEOVEGILDO CHAGAS SANTOS PROFESSOR;LIMEIRA;LIMEIRA;;4,65;
20148;35020148;RUTH RAMOS CAPPI PROFESSORA;LIMEIRA;LIMEIRA;;4,04;2,94
20151;35020151;ELY DE ALMEIDA CAMPOS PROFESSOR;LIMEIRA;LIMEIRA;;4,03;2,48
20163;35020163;GABRIEL POZZI PROFESSOR;LIMEIRA;LIMEIRA;;;4,62
20229;35020229;CASTELLO BRANCO;LIMEIRA;LIMEIRA;;3,57;3,06
20230;35020230;JOSE AMARO RODRIGUES;LIMEIRA;ARTUR NOGUEIRA;;4,00;3,37
20254;35020254;ARMANI PADRE;MOGI MIRIM;MOGI GUACU;;;5,09
20278;35020278;LUIZ MARTINI;MOGI MIRIM;MOGI GUACU;;;2,43
20285;35020285;GERALDO SORG PROF;MOGI MIRIM;MOGI GUACU;;;2,82
20291;35020291;BENEDITA NAIR XAVIER VEDOVELLO PROFA;MOGI MIRIM;MOGI GUACU;;3,42;2,90
20308;35020308;VENANCIO CORONEL;MOGI MIRIM;MOGI MIRIM;;4,00;2,88
20321;35020321;FRANCISCO ANTONIO GONCALVES;MOGI MIRIM;MOGI GUACU;;5,12;
20333;35020333;CAMILO LELLIS PROFESSOR;SAO JOAO DA BOA VISTA;ESPIRITO SANTO DO PINHAL;4,39;;
20345;35020345;JUCA LOUREIRO PROFESSOR;SAO JOAO DA BOA VISTA;ESPIRITO SANTO DO PINHAL;;4,45;2,74
20357;35020357;LEME CARDEAL;SAO JOAO DA BOA VISTA;ESPIRITO SANTO DO PINHAL;;4,56;3,45
20382;35020382;AGENOR DE CARVALHO CAPITAO;MOGI MIRIM;ESTIVA GERBI;;;3,68
20394;35020394;JOAQUIM LEITE DE SOUZA CEL;MOGI MIRIM;MOGI GUACU;;;2,76
20400;35020400;ANALIA DE ALMEIDA BUENO PROFA;MOGI MIRIM;MOGI GUACU;;4,11;2,97
20412;35020412;ALMEIDA VERGUEIRO DR;SAO JOAO DA BOA VISTA;ESPIRITO SANTO DO PINHAL;6,97;;
20424;35020424;BENEDITO NASCIMENTO ROSAS PROFESSOR;SAO JOAO DA BOA VISTA;ESPIRITO SANTO DO PINHAL;;3,03;2,38
20436;35020436;BATISTA NOVAIS CORONEL;SAO JOAO DA BOA VISTA;ESPIRITO SANTO DO PINHAL;;3,90;2,78
20448;35020448;TIMOTHEO SILVA PROFESSOR;SAO JOAO DA BOA VISTA;AGUAS DA PRATA;;4,53;3,27
20459;35020459;JOAO URIAS DA SILVA CAPITAO;SAO JOAO DA BOA VISTA;AGUAS DA PRATA;;4,75;
20485;35020485;ORESTES LADEIRA PE;MOGI MIRIM;CONCHAL;;4,05;3,36
20515;35020515;JOSE THEODORO DE MORAES;SAO JOAO DA BOA VISTA;AGUAI;;3,37;3,10
20527;35020527;GERALDO LOURENCO PADRE;SAO JOAO DA BOA VISTA;AGUAI;;3,38;2,50
20539;35020539;OSCAR RODRIGUES ALVES DR;MOGI MIRIM;MOGI MIRIM;;;4,97
20540;35020540;JOSUE SILVEIRA DE MATTOS PADRE;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;;3,20;2,12
20552;35020552;SANTO ANTONIO;MOGI MIRIM;SANTO ANTONIO DE POSSE;;;3,41
20588;35020588;JOAQUIM JOSE CORONEL;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;;4,17;2,64
20618;35020618;ERNANI CALBUCCI PROF;MOGI MIRIM;MOGI MIRIM;;3,42;2,64
20624;35020624;VALERIO STRANG PROF;MOGI MIRIM;MOGI MIRIM;;3,49;2,54
20631;35020631;NORA MONSENHOR;MOGI MIRIM;MOGI MIRIM;;3,40;2,90
20655;35020655;ARISTIDES GURJAO PROF;MOGI MIRIM;MOGI MIRIM;;3,86;3,04
20679;35020679;JOSE JUSTINO DE OLIVEIRA;SAO JOAO DA BOA VISTA;SANTO ANTONIO DO JARDIM;;4,66;3,98
20680;35020680;ANESIA MARTINS MATTOS PROFESSORA;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;;3,35;2,63
20692;35020692;CRISTIANO OSORIO DE OLIVEIRA CORONEL;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;;4,61;4,16
20709;35020709;DOMINGOS THEODORO DE OLIVEIRA AZEVEDO;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;;4,43;3,37
20710;35020710;TEOFILO DE ANDRADE DOUTOR;SAO JOAO DA BOA VISTA;SAO JOAO DA BOA VISTA;;5,13;4,46
20722;35020722;EGLE LUPORINI COSTA PROFESSORA;SAO JOAO DA BOA VISTA;AGUAI;;3,40;2,72
20734;35020734;ADEMAR VIEIRA PISCO;PIRACICABA;SANTA MARIA DA SERRA;;5,69;5,65
20758;35020758;MIRANDOLINA DE ALMEIDA CANTO PROFESSORA;PIRACICABA;PIRACICABA;6,31;;
20761;35020761;ALCIDES GUIDETTI ZAGATTO PROFESSOR;PIRACICABA;PIRACICABA;7,93;;
20771;35020771;AUGUSTO SAES PROFESSOR;PIRACICABA;PIRACICABA;6,51;;
20783;35020783;JOAO CONCEICAO DOUTOR;PIRACICABA;PIRACICABA;;3,82;2,80
20795;35020795;MARIA JANUARIA VAZ TUCCORI PROFESSORA;CAPIVARI;CAPIVARI;;5,36;4,13
20801;35020801;FABIANO JOSE MOREIRA CAMARGO PADRE;CAPIVARI;CAPIVARI;;3,58;3,45
20825;35020825;ELIAS DE MELLO AYRES PROFESSOR;PIRACICABA;PIRACICABA;;5,00;3,62
20837;35020837;CATHARINA CASALE PADOVANI PROFESSORA;PIRACICABA;PIRACICABA;;3,79;2,63
20849;35020849;ANTONIO DE MELLO COTRIM PROFESSOR;PIRACICABA;PIRACICABA;;;4,26
20850;35020850;MANOEL FERRAZ PROFESSOR;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;;4,38;3,71
20862;35020862;PRUDENTE DOUTOR;PIRACICABA;PIRACICABA;;4,90;
20874;35020874;VALMAR LOURENCO SANTIAGO PROFESSOR;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;;2,93
20886;35020886;FRANCISCA ELISA DA SILVA;PIRACICABA;PIRACICABA;;4,37;
20898;35020898;HONORATO FAUSTINO;PIRACICABA;PIRACICABA;9,41;;
20916;35020916;MORAIS BARROS;PIRACICABA;PIRACICABA;7,02;;
20928;35020928;PEDRO DE MELLO;PIRACICABA;PIRACICABA;;4,66;3,55
20941;35020941;MASCARENHAS DE MORAES GENERAL;CAPIVARI;ELIAS FAUSTO;;;2,85
20953;35020953;GENNY PIMAZZONI PROFESSORA;CAPIVARI;ELIAS FAUSTO;;;2,71
20965;35020965;RIO BRANCO BARAO DO;PIRACICABA;PIRACICABA;;3,46;3,23
20977;35020977;ALFREDO CARDOSO DOUTOR;PIRACICABA;PIRACICABA;;3,33;2,99
20989;35020989;PEDRO MORAES CAVALCANTI;PIRACICABA;PIRACICABA;6,47;4,80;4,29
20990;35020990;JOSE ABILIO DE PAULA;PIRACICABA;SAO PEDRO;;;3,32
21027;35021027;JOSE ROMAO PROFESSOR;PIRACICABA;PIRACICABA;;5,25;
21039;35021039;MANOEL DIAS DE ALMEIDA PROFESSOR;PIRACICABA;SALTINHO;;4,05;3,53
21040;35021040;JOAO ALVES DE ALMEIDA PROFESSOR;PIRACICABA;PIRACICABA;;3,52;3,31
21052;35021052;OLIVIA BIANCO PROFESSORA;PIRACICABA;PIRACICABA;;4,41;3,07
21064;35021064;JERONYMO GALLO MONSENHOR;PIRACICABA;PIRACICABA;;4,27;4,24
21076;35021076;SUD MENNUCCI;PIRACICABA;PIRACICABA;;;4,85
21088;35021088;JACANA ALTAIR PEREIRA GUERRINI PROFESSORA;PIRACICABA;PIRACICABA;7,72;;
21097;35021097;JOSE DE MELLO MORAES PROFESSOR;PIRACICABA;PIRACICABA;;5,58;5,59
21118;35021118;JENI APPRILANTE PROFESSORA;CAPIVARI;RAFARD;;4,06;3,25
21124;35021124;MATEUS BISPO DOM;CAPIVARI;MOMBUCA;;;4,27
21155;35021155;MANOEL DA COSTA NEVES PROFESSOR;CAPIVARI;RIO DAS PEDRAS;;;2,82
21179;35021179;JORGE COURY DOUTOR;PIRACICABA;PIRACICABA;;5,77;5,60
21180;35021180;SAMUEL DE CASTRO NEVES DOUTOR;PIRACICABA;PIRACICABA;7,81;5,43;4,99
21209;35021209;JOSE MARTINS DE TOLEDO PROFESSOR;PIRACICABA;PIRACICABA;;3,96;3,75
21222;35021222;PEDRO CREM FILHO PROFESSOR;PIRACICABA;CHARQUEADA;;4,63;3,82
21234;35021234;ANGELO FRANZIN;PIRACICABA;AGUAS DE SAO PEDRO;;;3,44
21246;35021246;ABIGAIL DE AZEVEDO GRILLO PROFESSOR;PIRACICABA;PIRACICABA;;3,64;2,80
21258;35021258;ANGELA MARIA DA PAIXAO COSTA PROFA;MOGI MIRIM;MOGI GUACU;;3,68;2,80
21283;35021283;BENEDITO DUTRA TEIXEIRA PROFESSOR;PIRACICABA;CHARQUEADA;;3,59;3,00
21295;35021295;CARLOS GUIMARAES DOUTOR;PIRASSUNUNGA;SANTA CRUZ DAS PALMEIRAS;;4,66;
21301;35021301;JOSE JORGE NETO PROFESSOR;PIRASSUNUNGA;ANALANDIA;;;3,22
21313;35021313;PEDRINA PIRES ZADRA PROFESSORA;PIRASSUNUNGA;PORTO FERREIRA;;3,69;2,75
21325;35021325;WASHINGTON LUIZ;PIRASSUNUNGA;PORTO FERREIRA;;3,61;2,19
21337;35021337;QUEIROZ FILHO PROFESSOR;PIRASSUNUNGA;LEME;;5,06;
21350;35021350;LUIZ NARCISO GOMES DOUTOR;PIRASSUNUNGA;SANTA CRUZ DA CONCEICAO;;4,31;2,46
21428;35021428;WALDEMAR FERREIRA PROFESSOR;PIRASSUNUNGA;LEME;;4,28;2,45
21436;35021436;NOSSA SENHORA DE LORETO;PIRASSUNUNGA;PIRASSUNUNGA;;4,61;3,72
21441;35021441;PIRASSUNUNGA;PIRASSUNUNGA;PIRASSUNUNGA;;3,42;3,31
21465;35021465;FRANCO CORONEL;PIRASSUNUNGA;PIRASSUNUNGA;;4,70;
21477;35021477;MANOEL JACINTHO VIEIRA DE MORAES DOUTOR;PIRASSUNUNGA;PIRASSUNUNGA;;5,13;
21489;35021489;ELOI CHAVES;PIRASSUNUNGA;PIRASSUNUNGA;;5,02;
21490;35021490;MARIA JOAQUINA DE ARRUDA PROFESSORA;PIRASSUNUNGA;LEME;;;3,17
21519;35021519;LAURO BARREIRA;PIRASSUNUNGA;SANTA CRUZ DAS PALMEIRAS;;3,91;2,65
21520;35021520;NEWTON PRADO;PIRASSUNUNGA;LEME;;4,08;2,21
21532;35021532;DJALMA FORJAZ DOUTOR;PIRASSUNUNGA;PORTO FERREIRA;;4,54;4,14
21556;35021556;CAROLINA AUGUSTA SERAPHIM PROFESSORA;LIMEIRA;RIO CLARO;;6,18;
21573;35021573;JOAQUIM SALLES CORONEL;LIMEIRA;RIO CLARO;;4,61;
21611;35021611;JOAQUIM RIBEIRO;LIMEIRA;RIO CLARO;;;2,18
21623;35021623;JOSE FERNANDES PROFESSOR;LIMEIRA;RIO CLARO;7,07;5,16;3,52
21635;35021635;PEDRO RAPHAEL DA ROCHA;LIMEIRA;SANTA GERTRUDES;;;4,17
21647;35021647;ANTONIO LUCIANO DA FONSECA CORONEL;JAU;TORRINHA;5,64;;
21659;35021659;JANIO QUADROS GOVERNADOR;SAO CARLOS;CORUMBATAI;;;3,30
21672;35021672;MARCELO DE MESQUITA PROFESSOR;LIMEIRA;IPEUNA;;4,34;2,93
21684;35021684;JOAQUIM DE TOLEDO CAMARGO PROFESSOR;SAO CARLOS;ITIRAPINA;;3,71;3,20
21696;35021696;MARCIANO DE TOLEDO PIZA PROFESSOR;LIMEIRA;RIO CLARO;;;4,83
21702;35021702;JOAO BATISTA LEME PROFESSOR;LIMEIRA;RIO CLARO;;4,67;3,40
21714;35021714;LAZARO FRANCO DE MORAES;JAU;TORRINHA;;3,57;3,09
21726;35021726;MICHEL ANTONIO ALEM PROFESSOR;LIMEIRA;RIO CLARO;;4,64;3,16
21738;35021738;ODILON CORREA PROFESSOR;LIMEIRA;RIO CLARO;;4,27;3,36
21748;35021748;RAUL FERNANDES CHANCELER;LIMEIRA;RIO CLARO;;;4,68
21763;35021763;JOSE LEVY CORONEL;LIMEIRA;CORDEIROPOLIS;;;5,41
21775;35021775;JAMIL ABRAHAO SAAD;LIMEIRA;CORDEIROPOLIS;;3,58;2,15
21787;35021787;BARAO DE PIRACICABA;LIMEIRA;RIO CLARO;;5,25;
21805;35021805;DINAH LUCIA BALESTRERO PROFESSORA;JAU;BROTAS;;3,35;2,97
21829;35021829;MARCELINO BRAGA CEL;ARARAQUARA;BOA ESPERANCA DO SUL;;;2,02
21830;35021830;DINORA MARCONDES GOMES PROFA;ARARAQUARA;AMERICO BRASILIENSE;;3,74;2,67
21854;35021854;BENTO DE ABREU;ARARAQUARA;ARARAQUARA;;3,73;3,16
21866;35021866;BENTO DE ABREU;ARARAQUARA;SANTA LUCIA;;2,56;2,06
21878;35021878;PEDRO MORGANTI COMENDADOR;ARARAQUARA;RINCAO;;3,23;3,10
21885;35021885;ANTONIA EUGENIA MARTINS PROFA;ARARAQUARA;ARARAQUARA;6,12;;
21891;35021891;GERALDO HONORATO AZZI SACHS PROF;ARARAQUARA;ARARAQUARA;7,22;;
21908;35021908;GAVIAO PEIXOTO CONSELHEIRO;ARARAQUARA;GAVIAO PEIXOTO;;3,55;3,74
21912;35021912;LUZIA DE ABREU PROFA;ARARAQUARA;NOVA EUROPA;;;2,88
21921;35021921;ALFREDO EVANGELISTA NOGUEIRA;ARARAQUARA;TRABIJU;;;4,55
21933;35021933;NARCISO DA SILVA CESAR;ARARAQUARA;ARARAQUARA;6,79;;
21945;35021945;JOAO PIRES DE CAMARGO DR;ARARAQUARA;ARARAQUARA;;3,50;3,39
21957;35021957;AUGUSTO DA SILVA CESAR PROF;ARARAQUARA;ARARAQUARA;;3,38;3,18
21969;35021969;FLORESTANO LIBUTTI;ARARAQUARA;ARARAQUARA;6,85;;
21970;35021970;VICTOR LACORTE PROF;ARARAQUARA;ARARAQUARA;;4,25;2,26
21994;35021994;DORIVAL ALVES;ARARAQUARA;ARARAQUARA;;4,05;3,16
22020;35022020;ANTONIO JOAQUIM DE CARVALHO;ARARAQUARA;ARARAQUARA;7,84;;
22056;35022056;FERNANDO BRASIL PROF;TAQUARITINGA;TABATINGA;6,49;4,28;3,72
22068;35022068;PEDRO JOSE NETO;ARARAQUARA;ARARAQUARA;;;4,59
22073;35022073;JOAO MANOEL DO AMARAL;ARARAQUARA;ARARAQUARA;;5,56;
22081;35022081;FRANCISCO PEDRO MONTEIRO DA SILVA;ARARAQUARA;ARARAQUARA;7,23;;
22100;35022100;ABDALLA MIGUEL;TAQUARITINGA;TABATINGA;;4,67;3,75
22123;35022123;LETICIA DE GODOY BUENO DE CARVALHO LOPES PROFA;ARARAQUARA;ARARAQUARA;;5,43;3,98
22135;35022135;ADOLPHO THOMAS DE AQUINO;ARARAQUARA;MOTUCA;;;3,75
22147;35022147;LEA DE FREITAS MONTEIRO PROFA;ARARAQUARA;ARARAQUARA;;2,86;2,44
22159;35022159;ANTONIO LOURENCO CORREA;ARARAQUARA;ARARAQUARA;7,83;;
22160;35022160;JOAO BATISTA DE OLIVEIRA;ARARAQUARA;ARARAQUARA;;3,92;2,96
22214;35022214;BENEDITO PEREIRA CARDOSO PROFESSOR;BARRETOS;BARRETOS;;4,15;3,11
22238;35022238;ENOCH GARCIA LEAL;BARRETOS;GUAIRA;;3,92;3,13
22263;35022263;ALMEIDA PINTO;BARRETOS;BARRETOS;;4,04;3,63
22287;35022287;ALEXANDRE DE AVILA BORGES;BARRETOS;JABORANDI;;;3,01
22329;35022329;PAULINA NUNES DE MORAES PROFESSORA;BARRETOS;BARRETOS;;3,37;2,37
22330;35022330;GALDINO DE CASTRO;RIBEIRAO PRETO;CAJURU;;3,81;3,04
22342;35022342;ALICE FONTOURA DE ARAUJO DONA;BARRETOS;COLOMBIA;;;2,92
22354;35022354;MARIO VIEIRA MARCONDES;BARRETOS;BARRETOS;;3,67;1,92
22391;35022391;SILVESTRE DE LIMA CORONEL;BARRETOS;BARRETOS;;3,60;2,26
22421;35022421;DALVA LELLIS GARCIA PRADO PROFA;BARRETOS;GUAIRA;;2,98;2,82
22433;35022433;ZEZINHO PORTUGAL;BARRETOS;GUAIRA;;3,81;4,14
22445;35022445;AYMORE DO BRASIL PROFESSOR;BARRETOS;BARRETOS;;5,41;
22457;35022457;MACEDO SOARES EMBAIXADOR;BARRETOS;BARRETOS;;;4,22
22469;35022469;ANTONIO OLYMPIO DOUTOR;BARRETOS;BARRETOS;;4,12;3,19
22494;35022494;MARIA FALCONI DE FELICIO;SERTAOZINHO;PITANGUEIRAS;;4,00;2,66
22500;35022500;ANSELMO BISPO DOS SANTOS;JABOTICABAL;TAIACU;;3,76;3,10
22512;35022512;BENEDITO ORTIZ CORONEL;JABOTICABAL;TAIUVA;;4,10;3,92
22559;35022559;DOLORES MARTINS DE CASTRO PROFESSORA;SERTAOZINHO;PONTAL;;4,76;4,18
22561;35022561;JOSEPHA CASTRO PROFESSORA;SERTAOZINHO;PONTAL;;4,13;
22573;35022573;ADELIA FRASCINO DONA;SERTAOZINHO;PONTAL;;5,32;5,34
22585;35022585;ODULFO DE OLIVEIRA GUIMARAES;SERTAOZINHO;VIRADOURO;;4,81;3,42
22603;35022603;ABILIO MANOEL;JABOTICABAL;BEBEDOURO;;5,19;4,98
22627;35022627;JOSE FRANCISCO PASCHOAL;JABOTICABAL;BEBEDOURO;;2,86;1,86
22639;35022639;MARIA ELYDE MONACO DOS SANTOS PROFESSORA;SERTAOZINHO;TERRA ROXA;;;2,67
22640;35022640;ORMINDA GUIMARAES COTRIM;SERTAOZINHO;PITANGUEIRAS;;3,84;3,16
22652;35022652;ELISIO DE CASTRO DOUTOR;JABOTICABAL;TAQUARAL;;3,95;2,57
22664;35022664;DOMINGOS PARO;SERTAOZINHO;PITANGUEIRAS;;3,33;2,90
22676;35022676;DOLORES BELEM NOVAES PROFESSORA;SERTAOZINHO;PONTAL;;3,27;2,79
22697;35022697;NENA GIANNASI BUCK PROFESSORA;JABOTICABAL;MONTE AZUL PAULISTA;;3,71;3,30
22706;35022706;VILLA LOBOS MAESTRO;TAQUARITINGA;PIRANGI;;4,30;4,01
22724;35022724;PARAISO CAVALCANTI DOUTOR;JABOTICABAL;BEBEDOURO;;3,76;2,99
22731;35022731;GUSTAVO FERNANDO KUHLMANN;JABOTICABAL;BEBEDOURO;;3,82;3,79
22755;35022755;MAURICIO MONTECCHI;SERTAOZINHO;PITANGUEIRAS;;4,36;3,50
22767;35022767;ABILIO ALVES MARQUES;JABOTICABAL;BEBEDOURO;;3,95;3,24
22779;35022779;CAETANO PETRAGLIA;FRANCA;FRANCA;8,21;;
22780;35022780;AMALIA PIMENTEL PROFA;FRANCA;FRANCA;6,76;;
22792;35022792;JOAO MARCIANO DE ALMEIDA DR;FRANCA;FRANCA;;5,05;3,68
22809;35022809;OTAVIO MARTINS DE SOUZA PROF;FRANCA;FRANCA;;3,61;2,56
22822;35022822;CARMEM MUNHOZ COELHO PROFA;FRANCA;FRANCA;;4,21;2,88
22834;35022834;SUZANA RIBEIRO SANDOVAL PROFA;FRANCA;FRANCA;6,62;;
22846;35022846;ANA MARIA JUNQUEIRA PROFA;FRANCA;FRANCA;;4,14;2,66
22858;35022858;JOSE DOS REIS MIRANDA FILHO PROFESSOR;FRANCA;FRANCA;7,79;;
22861;35022861;JOAO DE FARIA;FRANCA;CRISTAIS PAULISTA;;;2,92
22871;35022871;ORLIK LUZ DR;FRANCA;FRANCA;;3,43;1,76
22895;35022895;FRANCISCO MARTINS CORONEL;FRANCA;FRANCA;7,59;;
22901;35022901;ANTONIO BARREIROS PROFESSOR;RIBEIRAO PRETO;ALTINOPOLIS;;4,09;2,66
22913;35022913;ANGELO SCARABUCCI;FRANCA;FRANCA;;4,55;3,77
22925;35022925;SILVIO DE ALMEIDA;RIBEIRAO PRETO;BATATAIS;;2,72;4,50
22937;35022937;DAVID CARNEIRO EWBANK;FRANCA;FRANCA;;5,10;3,30
22949;35022949;WASHINGTON LUIZ DOUTOR;RIBEIRAO PRETO;BATATAIS;;3,87;2,41
22950;35022950;DANTE GUEDINE FILHO PROF;FRANCA;FRANCA;;4,98;
22962;35022962;JOAQUIM ALVES FERREIRA MONSENHOR;RIBEIRAO PRETO;BATATAIS;7,23;;
22986;35022986;HOMERO ALVES;FRANCA;FRANCA;;5,19;
23000;35023000;CANDIDO PORTINARI;RIBEIRAO PRETO;BATATAIS;;3,61;2,83
23024;35023024;MACIEL DE CASTRO JUNIOR;FRANCA;SAO JOSE DA BELA VISTA;;2,71;2,23
23036;35023036;MACARIO DE ALMEIDA CONEGO;RIBEIRAO PRETO;SANTO ANTONIO DA ALEGRIA;;;3,23
23048;35023048;ISAAC VILELA DE ANDRADE;FRANCA;RESTINGA;;;2,38
23059;35023059;HENRIQUE LESPINASSE PROF;FRANCA;ITIRAPUA;;3,42;2,19
23073;35023073;JORGE FALEIROS;FRANCA;PATROCINIO PAULISTA;;3,73;3,02
23097;35023097;ARTUR BELEM JUNIOR;FRANCA;PEDREGULHO;;3,93;
23103;35023103;JOSE VICENTE MACHADO NETTO DR;FRANCA;PEDREGULHO;;3,17;2,99
23115;35023115;BARAO DE FRANCA;FRANCA;FRANCA;7,80;;
23127;35023127;TORQUATO CALEIRO;FRANCA;FRANCA;;4,21;3,09
23139;35023139;OLIVIO PEIXOTO PROF;FRANCA;JERIQUARA;;;2,30
23140;35023140;JOSE RIBEIRO DE BARROS PROF;FRANCA;PEDREGULHO;;3,12;2,84
23152;35023152;NENE LOURENCO;FRANCA;RIBEIRAO CORRENTE;;;3,22
23164;35023164;HENRIQUETA RIVERA MIRANDA PROFA;FRANCA;RIFAINA;;3,69;2,88
23176;35023176;MARIO D ELIA;FRANCA;FRANCA;;5,24;4,40
23206;35023206;JERONIMO BARBOSA SANDOVAL;FRANCA;FRANCA;;6,07;
23218;35023218;WILLIAN AMIN DOUTOR;SAO JOAQUIM DA BARRA;MIGUELOPOLIS;;;3,21
23231;35023231;MARTINHO SYLVIO BIZUTTI PROFESSOR;SAO JOAQUIM DA BARRA;IGARAPAVA;;;2,06
23310;35023310;RONDON MARECHAL;SAO JOAQUIM DA BARRA;GUARA;;;2,32
23334;35023334;FABIO JOSE DE ARAUJO;SAO JOAQUIM DA BARRA;ARAMINA;;3,62;2,43
23358;35023358;FRANCISCO RIBEIRO SOARES JUNIOR;SAO JOAQUIM DA BARRA;BURITIZAL;;;3,53
23383;35023383;ANTONIO JUSTINO FALLEIROS CAPITAO;SAO JOAQUIM DA BARRA;ITUVERAVA;;;2,66
23462;35023462;ESTEVAM FERRI PROFESSOR;SAO JOSE DOS CAMPOS;SAO JOSE DOS CAMPOS;;;3,04
23486;35023486;ISAIAS JOSE FERREIRA DOUTOR;SERTAOZINHO;SERTAOZINHO;;3,69;2,21
23516;35023516;CONSTANTE OMETTO;JABOTICABAL;PRADOPOLIS;;;3,65
23528;35023528;NESTOR GOMES DE ARAUJO PROFESSOR;SERTAOZINHO;DUMONT;;;3,37
23541;35023541;JOAQUIM BATISTA DOUTOR;JABOTICABAL;JABOTICABAL;;3,32;2,80
23553;35023553;BRUNO PIERONI PROFESSOR;SERTAOZINHO;SERTAOZINHO;;;4,06
23565;35023565;AURELIO ARROBAS MARTINS;JABOTICABAL;JABOTICABAL;;3,62;3,14
23577;35023577;LUIZ ZACHARIAS DE LIMA DOUTOR;JABOTICABAL;MONTE ALTO;;3,95;2,64
23589;35023589;SALVADOR GOGLIANO JUNIOR PROF;TAQUARITINGA;VISTA ALEGRE DO ALTO;;6,52;5,58
23590;35023590;JOSE PACIFICO;JABOTICABAL;GUARIBA;;;2,71
23607;35023607;WINSTON CHURCHILL;SERTAOZINHO;SERTAOZINHO;;;4,20
23619;35023619;JOSE LUIZ DE SIQUEIRA PROFESSOR;SERTAOZINHO;BARRINHA;;;2,88
23620;35023620;ANTONIO FURLAN JUNIOR DOUTOR;SERTAOZINHO;SERTAOZINHO;;4,66;3,68
23668;35023668;JEREMIAS DE PAULA EDUARDO;JABOTICABAL;MONTE ALTO;;3,77;3,41
23711;35023711;LUIZ LATORRACA PROFESSOR;JABOTICABAL;JABOTICABAL;;2,65;2,85
23735;35023735;ROSA MARI DE SOUZA SIMIELLI PROFESSORA;JABOTICABAL;JABOTICABAL;;3,42;2,45
23760;35023760;ANTONIO JOSE PEDROSO PROFESSOR;JABOTICABAL;JABOTICABAL;;4,50;4,61
23796;35023796;FABIO BARRETO;RIBEIRAO PRETO;RIBEIRAO PRETO;5,23;;
23826;35023826;BARROS CONEGO ;RIBEIRAO PRETO;RIBEIRAO PRETO;;;4,16
23838;35023838;JOSE ALEIXO DA SILVA PASSOS CORONEL;RIBEIRAO PRETO;BRODOWSKI;;3,76;2,36
23848;35023848;ANTONIO DIEDERICHSEN;RIBEIRAO PRETO;RIBEIRAO PRETO;6,44;;
23851;35023851;ALBERTO SANTOS DUMONT;RIBEIRAO PRETO;RIBEIRAO PRETO;;3,42;2,92
23875;35023875;JOSE LIMA PEDREIRA DE FREITAS PROFESSORA;RIBEIRAO PRETO;RIBEIRAO PRETO;5,18;3,30;
23887;35023887;WALTER FERREIRA PROFESSOR;RIBEIRAO PRETO;RIBEIRAO PRETO;;4,15;3,36
23899;35023899;GLETE DE ALCANTARA PROFESSORA;RIBEIRAO PRETO;RIBEIRAO PRETO;;;1,74
23905;35023905;HERMINIA GUGLIANO PROFESSORA;RIBEIRAO PRETO;RIBEIRAO PRETO;7,19;;
23917;35023917;AMELIA DOS SANTOS MUSA PROFESSORA;RIBEIRAO PRETO;RIBEIRAO PRETO;;3,03;2,60
23929;35023929;SINHA JUNQUEIRA DONA;RIBEIRAO PRETO;RIBEIRAO PRETO;6,11;;
23930;35023930;ALCIDES CORREA PROFESSOR;RIBEIRAO PRETO;RIBEIRAO PRETO;5,66;4,17;3,65
23942;35023942;RUBEN CLAUDIO MOREIRA PROFESSOR;RIBEIRAO PRETO;RIBEIRAO PRETO;5,81;4,33;
23954;35023954;JOAO AUGUSTO DE MELLO PROFESSOR;RIBEIRAO PRETO;RIBEIRAO PRETO;;2,79;2,09
23966;35023966;FRANCISCO BONFIM;RIBEIRAO PRETO;RIBEIRAO PRETO;7,06;;
23978;35023978;ALBERTO JOSE GONCALVES DOM;RIBEIRAO PRETO;RIBEIRAO PRETO;4,71;3,03;2,84
23985;35023985;MARIO LINS DOUTOR;SERTAOZINHO;JARDINOPOLIS;;;4,70
23991;35023991;JOSE COSTA DEPUTADO;RIBEIRAO PRETO;SERRANA;;3,55;2,95
24016;35024016;FRANCISCO DA CUNHA JUNQUEIRA DOUTOR;RIBEIRAO PRETO;RIBEIRAO PRETO;6,11;4,11;2,79
24028;35024028;GUIMARAES JUNIOR DOUTOR;RIBEIRAO PRETO;RIBEIRAO PRETO;;4,09;3,50
24053;35024053;MEIRA JUNIOR DOUTOR;RIBEIRAO PRETO;RIBEIRAO PRETO;6,55;3,74;
24065;35024065;EUGENIA VILHENA DE MORAIS PROFESSORA;RIBEIRAO PRETO;RIBEIRAO PRETO;;;2,15
