ANO_LETIVO;NM_DIRETORIA;NM_MUNICIPIO;CD_REDE_ENSINO;CD_ESCOLA;NM_COMPLETO_ESCOLA;CD_TP_IDENTIFICADOR;APR_1;REP_1;ABA_1;APR_2;REP_2;ABA_2;APR_3;REP_3;ABA_3
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;8990;ANTONIO CAPUTO;8;0;0;0;100;0;0;91,83;3,37;4,8
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9003;JORGE RAHME PROFESSOR;8;0;0;0;96,2;3,8;0;92,34;7,66;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9015;MIZUHO ABUNDANCIA;8;0;0;0;96,33;3,67;0;84,77;15,23;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9039;ANTONIO NASCIMENTO PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9088;BAETA NEVES DOUTOR;8;0;0;0;100;0;0;100;0;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9106;JOSE FORNARI DOUTOR;8;0;0;0;97,76;2,24;0;98,77;1,23;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9118;MARIA LUIZA FERRARI CICERO PROFESSORA;8;0;0;0;99,03;0,97;0;0;0;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9124;CLOVIS DE LUCCA PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9131;MAURICIO ANTUNES FERRAZ PROFESSOR;8;0;0;0;97,4;2,6;0;94,54;5,46;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9155;LUIZA COLLACO QUEIROZ FONSECA PROFESSORA;8;0;0;0;99,69;0,31;0;98,37;1,63;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9167;JOAQUIM MOREIRA BERNARDES PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9180;AMADEU OLIVERIO PROFESSOR;8;0;0;0;0;0;0;100;0;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9210;MARIA IRACEMA MUNHOZ;8;0;0;0;100;0;0;100;0;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9234;LAURO GOMES DE ALMEIDA;8;0;0;0;100;0;0;0;0;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9246;CARLOS PEZZOLO PROFESSOR;8;0;0;0;95;3,93;1,07;84,83;14,86;0,31
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9258;YOLANDA NORONHA DO NASCIMENTO PROFESSORA;8;0;0;0;97,59;0,13;2,28;0;0;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9261;JOAO RAMALHO;8;0;0;0;99,86;0,14;0;100;0;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9283;20 DE AGOSTO;8;0;0;0;99,65;0,35;0;92,97;7,03;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9295;WALLACE COCKRANE SIMONSEN;8;0;0;0;99,77;0,23;0;99,27;0;0,73
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9313;RUDGE RAMOS;8;0;0;0;100;0;0;0;0;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9325;ANESIA LOUREIRO GAMA PROFESSORA;8;0;0;0;99,72;0,28;0;100;0;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;9337;CYNIRA PIRES DOS SANTOS PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;38519;MARIA CRISTINA SCHMIDT MIRANDA PROFESSORA;8;0;0;0;93,54;4,07;2,39;76,51;8,47;15,02
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;39548;VLADIMIR HERZOG JORNALISTA;8;0;0;0;99,19;0,4;0,41;97,03;0;2,97
2021;SAO BERNARDO DO CAMPO;SAO BERNARDO DO CAMPO;1;41257;FAUSTINA PINHEIRO SILVA PROFESSORA;8;0;0;0;100;0;0;0;0;0
2021;AMERICANA;AMERICANA;1;17188;ARY MENEGATTO PROF;8;0;0;0;95,64;4,36;0;92,44;7,32;0,24
2021;AMERICANA;AMERICANA;1;17197;DELMIRA DE OLIVEIRA LOPES PROFA;8;100;0;0;0;0;0;0;0;0
2021;AMERICANA;AMERICANA;1;17206;HEITOR PENTEADO DR;8;0;0;0;100;0;0;100;0;0
2021;AMERICANA;AMERICANA;1;17218;DILECTA CENEVIVA MARTINELLI PROFA;8;0;0;0;99,3;0,7;0;100;0;0
2021;AMERICANA;AMERICANA;1;17224;JOAO XXIII;8;0;0;0;0;0;0;100;0;0
2021;AMERICANA;AMERICANA;1;17322;JOAO SOLIDARIO PEDROSO PROF;8;100;0;0;0;0;0;0;0;0
2021;AMERICANA;AMERICANA;1;17334;OLYMPIA BARTH DE OLIVEIRA PROFA;8;100;0;0;100;0;0;99,06;0,94;0
2021;AMERICANA;AMERICANA;1;17346;GERMANO BENENCASE MAESTRO;8;100;0;0;100;0;0;97,83;0;2,17
2021;AMERICANA;AMERICANA;1;37928;SINESIA MARTINI PROFA;8;100;0;0;0;0;0;0;0;0
2021;AMERICANA;AMERICANA;1;39846;ANTONIO ZANAGA PREFEITO;8;0;0;0;95,16;4,84;0;88,97;11,03;0
2021;AMERICANA;AMERICANA;1;42473;CONSTANTINO AUGUSTO PINKE PROF;8;0;0;0;100;0;0;98,31;1,69;0
2021;AMERICANA;AMERICANA;1;42481;MARCELINO TOMBI PROF;8;100;0;0;0;0;0;0;0;0
2021;AMERICANA;AMERICANA;1;45500;CLARICE COSTA CONTI PROFA;8;0;0;0;100;0;0;100;0;0
2021;AMERICANA;AMERICANA;1;47004;HYLDA PARDO DE OLIVEIRA PROFA;8;100;0;0;0;0;0;0;0;0
2021;AMERICANA;AMERICANA;1;49897;BENTO PENTEADO DOS SANTOS PROF;8;100;0;0;0;0;0;0;0;0
2021;AMERICANA;AMERICANA;1;435442;MARIA FRIZZARIN PROFA;8;100;0;0;0;0;0;0;0;0
2021;AMERICANA;AMERICANA;1;435454;MARIA DO CARMO AUGUSTI PROFA;8;0;0;0;97,87;2,13;0;94,14;5,86;0
2021;AMERICANA;AMERICANA;1;578563;PROFESSORA MARIA LUCIA PADOVANI DE OLIVEIRA;8;0;0;0;100;0;0;100;0;0
2021;AMERICANA;AMERICANA;1;578575;PROFESSORA LENY APPARECIDA PAGOTTO BOER;8;0;0;0;100;0;0;99,44;0;0,56
2021;AMERICANA;AMERICANA;1;578587;PROFESSORA ORNELLA RITA FERRARI SACILOTTO;8;0;0;0;0;0;0;100;0;0
2021;AMERICANA;AMERICANA;1;903760;ANTONIETA GHIZINI LENHARE PROFA;8;0;0;0;98,54;0;1,46;96,88;0;3,12
2021;AMERICANA;AMERICANA;1;903772;NIOMAR APPARECIDA MATTOS GOBBO AMARAL GURGEL PROFA;8;0;0;0;97,56;2,44;0;93,23;6,77;0
2021;AMERICANA;AMERICANA;1;907285;ANNA MARIA LUCIA DE NARDO MORAES BARROS PROFA;8;0;0;0;99,16;0,84;0;98,24;1,76;0
2021;AMERICANA;AMERICANA;1;907297;IDALINA GRANDIN MIRANDOLA PROFA;8;0;0;0;100;0;0;0;0;0
2021;AMERICANA;AMERICANA;1;918854;ANNA PERES DA SILVA PROFESSORA;8;99,5;0;0,5;0;0;0;0;0;0
2021;AMERICANA;AMERICANA;1;921567;WILSON CAMARGO PROF;8;0;0;0;99,52;0,48;0;99,68;0,32;0
2021;AMERICANA;AMERICANA;1;922183;SEBASTIANA PAIE RODELLA PROFA;8;0;0;0;92,79;6,31;0,9;81,13;15,09;3,78
2021;AMERICANA;AMERICANA;1;925883;MARTINHO RUBENS BELLUCO PROFESSOR;8;0;0;0;99,07;0,47;0,46;95,33;0,93;3,74
2021;AMERICANA;NOVA ODESSA;1;17309;JOAO THIENNE DR;8;0;0;0;99,27;0,73;0;99,8;0,2;0
2021;AMERICANA;NOVA ODESSA;1;39810;DORTI ZAMBELLO CALIL PROFA;8;0;0;0;99,77;0,23;0;99,27;0,73;0
2021;AMERICANA;NOVA ODESSA;1;49906;SILVANIA APARECIDA SANTOS PROFA;8;0;0;0;99,74;0,26;0;95,35;4,65;0
2021;AMERICANA;NOVA ODESSA;1;497733;GERALDO DE OLIVEIRA;8;0;0;0;100;0;0;100;0;0
2021;AMERICANA;NOVA ODESSA;1;903784;ALEXANDRE BASSORA;8;0;0;0;100;0;0;97,32;2,01;0,67
2021;AMERICANA;NOVA ODESSA;1;905574;JOAQUIM RODRIGUES AZENHA DR;8;0;0;0;100;0;0;100;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;16986;JUVELINA DE OLIVEIRA RODRIGUES PROFA;8;0;0;0;99,14;0,86;0;96,35;3,65;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;17000;INOCENCIO MAIA PROF;8;100;0;0;0;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;17012;JOSE GABRIEL DE OLIVEIRA;8;0;0;0;100;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;17059;MARIA GUILHERMINA LOPES FAGUNDES PROFA;8;0;0;0;100;0;0;100;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;17061;ULISSES DE OLIVEIRA VALENTE PROF;8;0;0;0;0;0;0;95,81;4;0,19
2021;AMERICANA;SANTA BARBARA D'OESTE;1;17073;LUIZ ALVES CEL;8;0;0;0;99,19;0;0,81;98,15;0;1,85
2021;AMERICANA;SANTA BARBARA D'OESTE;1;17085;ANTONIO DE ARRUDA RIBEIRO PROF;8;100;0;0;0;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;17115;ELISABETH STEAGALL PIRTOUSCHEG PROFA;8;0;0;0;100;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;17231;EMILIO ROMI COMENDADOR;8;0;0;0;0;0;0;100;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;17292;ANTONIO MATARAZZO PROF;8;0;0;0;100;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;37936;IRENE DE ASSIS SAES PROFA;8;0;0;0;96,5;0;3,5;87,8;0;12,2
2021;AMERICANA;SANTA BARBARA D'OESTE;1;39330;MARIA JOSE MARGATO BROCATTO PROFA;8;0;0;0;100;0;0;97,98;2,02;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;39822;HELOIZA THEREZINHA MURBACH LACAVA PROFA;8;0;0;0;99,49;0,51;0;96,47;3,53;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;45512;NEUZA MARIA NAZATTO DE CARVALHO PROFA;8;0;0;0;93,28;6,72;0;96,04;3,96;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;47016;ALCHESTE DE GODOY ANDIA PROFA;8;0;0;0;100;0;0;91,22;2,67;6,11
2021;AMERICANA;SANTA BARBARA D'OESTE;1;49402;BENEDICTA ARANHA DE OLIVEIRA LINO PROFA;8;0;0;0;99,21;0,79;0;100;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;49918;JORGE CALIL ASSAD SALLUM PROF;8;0;0;0;100;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;900459;GEMMA VASCONCELOS CAMARGO CAPELLO PROFA;8;0;0;0;100;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;903796;DIRCEU DIAS CARNEIRO;8;0;0;0;95,6;0;4,4;91,63;0;8,37
2021;AMERICANA;SANTA BARBARA D'OESTE;1;903802;GUIOMAR DIAS DA SILVA PROFA;8;98,82;0;1,18;0;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;907534;ODAIR DE OLIVEIRA SEGAMARCHI PROFA;8;0;0;0;99,4;0,6;0;98,56;1,44;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;907546;MARIA JUDITA SAVIOLI DE OLIVEIRA;8;0;0;0;96,2;3,8;0;84,3;14,68;1,02
2021;AMERICANA;SANTA BARBARA D'OESTE;1;909324;JOSE DOMINGUES RODRIGUES PROF;8;100;0;0;100;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;912827;FIORAVANTE LUIZ ANGOLINI;8;0;0;0;100;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;913157;ROMANA DE OLIVEIRA SALLES CUNHA PROFA;8;0;0;0;98,95;1,05;0;97,49;2,51;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;913625;JADYR GUIMARAES CASTRO PROFA;8;0;0;0;100;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;919147;MARIA DE LOURDES MAIA FROTA PROFA;8;0;0;0;100;0;0;93,85;0;6,15
2021;AMERICANA;SANTA BARBARA D'OESTE;1;919159;ATTILIO DEXTRO PROF;8;0;0;0;100;0;0;98,18;0,91;0,91
2021;AMERICANA;SANTA BARBARA D'OESTE;1;919160;LAURA EMMIE PYLES PROFA;8;99,63;0,37;0;0;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;920599;MARIA DE LOURDES BEOZZO FRANCHI PROFA;8;99,47;0;0,53;0;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;921178;EDUARDO SILVA PROF;8;0;0;0;99,48;0,52;0;99,52;0,48;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;922353;HENRIQUE NICOPELLI MONSENHOR;8;0;0;0;100;0;0;0;0;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;922959;SONIA APARECIDA BATAGLIA CARDOSO PROFA;8;0;0;0;100;0;0;99,06;0,94;0
2021;AMERICANA;SANTA BARBARA D'OESTE;1;922961;LUZIA BARUQUE KIRCHE PROFA;8;0;0;0;95,03;4,97;0;86,43;12,86;0,71
2021;BRAGANCA PAULISTA;ATIBAIA;1;17887;MARIA DO CARMO BARBOSA PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;17899;MATEUS NUNES DE SIQUEIRA PADRE;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;17917;GABRIEL DA SILVA PROFESSOR;8;100;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;17929;ZILAH BARRETO PACITTI PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;17954;CIRCE TEIXEIRA MUSA E SILVA PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;18004;FRANCISCO DE AGUIAR PECANHA;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;18041;JUVENAL ALVIM MAJOR;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;18053;JOSE ALVIM;8;0;0;0;99,78;0;0,22;99,53;0;0,47
2021;BRAGANCA PAULISTA;ATIBAIA;1;40368;CONSTANTINO SIMOES DE LIMA PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;42584;JOSE PIRES ALVIM;8;0;0;0;100;0;0;99,56;0;0,44
2021;BRAGANCA PAULISTA;ATIBAIA;1;47077;ARACY BUENO CONTI PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;47089;IZOLINA PATROCINIO DE LIMA PROFESSORA;8;0;0;0;99,71;0;0,29;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;49448;EDINALDO APARECIDO SALLES ESTUDANTE;8;100;0;0;100;0;0;0;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;49924;FULVIA MARIA APARECIDA CANCHERINI FAZZIO PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;297665;CENTRO ATEND SOCIO-EDUC AO ADOLESCENTE DE ATIBAIA-CI;34;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;498452;JULIO CESAR FLORIDO RAFAELI PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;903838;JOAO ANTONIO RODRIGUES PROFESSOR;8;0;0;0;100;0;0;0;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;903848;CARLOS JOSE RIBEIRO PROFESSOR;8;0;0;0;100;0;0;0;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;905410;MARIA CECILIA TEIXEIRA PINTO PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;907315;JOAO EVANGELISTA MARIANO DA COSTA LOBO PROFESSOR;8;0;0;0;100;0;0;0;0;0
2021;BRAGANCA PAULISTA;ATIBAIA;1;912852;RENATO DE AZEVEDO REZENDE;8;100;0;0;0;0;0;0;0;0
2021;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;1;17942;FRANCISCO DAMANTE PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;1;20850;MANOEL FERRAZ PROFESSOR;8;0;0;0;99,41;0;0,59;99,11;0;0,89
2021;BRAGANCA PAULISTA;BOM JESUS DOS PERDOES;1;45627;JOSE MANOEL ALVARES ROSENDE PROFESSOR;8;0;0;0;100;0;0;0;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;6792;DOM BRUNO GAMBERINI;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;17760;CASPER LIBERO;8;0;0;0;99,59;0;0,41;100;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;17772;PAULO SILVA PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;17784;JOSE MAURICIO DA ROCHA DOM;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;17978;JOSE GUILHERME;8;0;0;0;100;0;0;0;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;17985;FRANCISCO DE ASSIS GONCALVES CORONEL;8;0;0;0;100;0;0;0;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;17991;ALCINDO BUENO DE ASSIS MINISTRO;8;0;0;0;100;0;0;99,87;0;0,13
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;18036;ISMAEL AGUIAR LEME;8;0;0;0;100;0;0;0;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;49931;SEBASTIAO FERRAZ DE CAMPOS PROF;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;434814;BRUNO FLORENZANO PROFESSOR;8;0;0;0;100;0;0;99,03;0;0,97
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;564680;JOÃO ERNESTO DE ALMEIDA VANNI;8;0;0;0;100;0;0;0;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;900187;MATHILDE TEIXEIRA DE MORAES PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;903851;LUIZ ROBERTO PINHEIRO ALEGRETTI PROFESSOR;8;0;0;0;100;0;0;0;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;907327;MARCOS ANTONIO DA SILVA GUIMARAES PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;907340;JOSE NANTALA BADUE PROFESSOR;8;0;0;0;99,76;0;0,24;100;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;909359;MARIA JOSE MORAES SALLES PROFESSORA;8;0;0;0;0;0;0;100;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;909361;SILVIO DE CARVALHO PINTO JUNIOR DOUTOR;8;0;0;0;99,82;0;0,18;100;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;912864;SILES COLI PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;912888;INALDO MANTA DESPORTISTA;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;BRAGANCA PAULISTA;1;921185;FERNANDO AMOS SIRIANI DR;8;0;0;0;99,74;0;0,26;100;0;0
2021;BRAGANCA PAULISTA;JOANOPOLIS;1;17814;JOAO ERNESTO FIGUEIREDO CORONEL;8;0;0;0;0;0;0;100;0;0
2021;BRAGANCA PAULISTA;MORUNGABA;1;19525;HONORIO HEINRICH BERNARD NACKE MONSENHOR;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;NAZARE PAULISTA;1;17848;FRANCISCO DEROSA;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;NAZARE PAULISTA;1;479111;HENRIQUE MIGUEL HACL PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;NAZARE PAULISTA;1;499043;PROFESSORA MARIA ELOIZA PINHEIRO RAMOS;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;NAZARE PAULISTA;1;911677;FABIO HACL PINOLA PROF;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;NAZARE PAULISTA;1;912897;CLELIA DE BARROS LEITE DA SILVA PROFESSORA;8;100;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;NAZARE PAULISTA;1;919214;LUZIA DELLA ROSA HACL PROFESSORA;8;100;0;0;0;0;0;0;0;0
2021;BRAGANCA PAULISTA;PEDRA BELA;1;17838;JOAO APOCALIPSE PROFESSOR;8;0;0;0;0;0;0;100;0;0
2021;BRAGANCA PAULISTA;PINHALZINHO;1;17875;ESTANISLAU AUGUSTO PROFESSOR;8;0;0;0;0;0;0;100;0;0
2021;BRAGANCA PAULISTA;PIRACAIA;1;17851;JOAO DE MORAES GOES;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;PIRACAIA;1;17905;JOSE SIQUEIRA BUENO;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;PIRACAIA;1;42602;AUGUSTA DO AMARAL PECANHA PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;PIRACAIA;1;909373;ELZA PECANHA DE GODOY;8;0;0;0;100;0;0;93,1;0;6,9
2021;BRAGANCA PAULISTA;SOCORRO;1;17711;JOSEPHINA GALVAO DE FRANCA ANDREUCCI PROFESSORA;8;100;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;SOCORRO;1;17735;NARCISO PIERONI;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;SOCORRO;1;17759;JOSE FRANCO CRAVEIRO;8;0;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;SOCORRO;1;912906;MARIA ODETTE DA SILVEIRA LEITE FRATTINI PROFESSORA;8;100;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;SOCORRO;1;912918;HELENA JOSE BONFA PROFESSORA;8;100;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;SOCORRO;1;917746;JOSE DINI;8;100;0;0;100;0;0;100;0;0
2021;BRAGANCA PAULISTA;TUIUTI;1;17796;JOSE TAVARES PROFESSOR;8;0;0;0;0;0;0;100;0;0
2021;BRAGANCA PAULISTA;VARGEM;1;17802;ADELIO FERRAZ DE CASTRO;8;0;0;0;0;0;0;90,3;0;9,7
2021;CAMPINAS OESTE;CAMPINAS;1;4766;VILA VITÓRIA;8;0;0;0;100;0;0;100;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;18156;AUREA ANUNCIACAO AMERICO DE GODOI PROFESSORA;8;95,65;4,35;0;100;0;0;97,5;2,5;0
2021;CAMPINAS OESTE;CAMPINAS;1;18259;LUIZ GALHARDO PROFESSOR;8;0;0;0;99,76;0,24;0;100;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;18478;MILTON DE TOLOSA PROFESSOR;8;0;0;0;100;0;0;100;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;18485;MARCELINO VELEZ PROFESSOR;8;100;0;0;0;0;0;0;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;18491;LAIS BERTONI PEREIRA PROFESSORA;8;0;0;0;100;0;0;100;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;18508;LUIZ GONZAGA DA COSTA PROFESSOR;8;100;0;0;100;0;0;100;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;18594;JULIO MESQUITA;8;0;0;0;100;0;0;100;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;18600;CELESTINO DE CAMPOS PROFESSOR;8;99,22;0,78;0;0;0;0;0;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;18612;CARLOS CRISTOVAM ZINK PROFESSOR;8;100;0;0;0;0;0;0;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;18697;JOSE DOS SANTOS PADRE;8;100;0;0;99,01;0,49;0,5;95,72;3,21;1,07
2021;CAMPINAS OESTE;CAMPINAS;1;18740;EMILIO JOSE SALIM MONSENHOR DOUTOR;8;99,36;0;0,64;0;0;0;0;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;18797;DOM BARRETO;8;0;0;0;100;0;0;100;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;18824;MANOEL ALEXANDRE MARCONDES MACHADO DOUTOR;8;99,77;0,23;0;0;0;0;0;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;18831;JOAO GUMERCINDO GUIMARAES PROFESSOR;8;100;0;0;0;0;0;0;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;18855;JOSE CARLOS NOGUEIRA REVERENDO PROFESSOR;8;0;0;0;99,62;0,38;0;97,76;2,24;0
2021;CAMPINAS OESTE;CAMPINAS;1;18910;NORBERTO DE SOUZA PINTO PROF DOUTOR;8;100;0;0;100;0;0;100;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;39895;BENEDICTA DE SALLES PIMENTEL WUTKE PROFESSORA;8;100;0;0;100;0;0;100;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;39901;CARLOS ALBERTO GALHIEGO PROFESSOR;8;0;0;0;99,84;0,16;0;97,61;1,94;0,45
2021;CAMPINAS OESTE;CAMPINAS;1;40859;PROCOPIO FERREIRA;8;100;0;0;100;0;0;100;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;40873;JAMIL GADIA DEPUTADO;8;0;0;0;100;0;0;100;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;42638;NELI HELENA ASSIS DE ANDRADE PROFESSORA;8;99,11;0,89;0;0;0;0;0;0;0
2021;CAMPINAS OESTE;CAMPINAS;1;45664;PEDRO SALVETTI NETTO PROFESSOR;8;0;0;0;100;0;0;100;0;0
